Category,ItemGroup,ItemCode,ItemName,CardName,Yr,Mth,Qty,Value,Docs
5. OTHERS,OTHERS,HR000000000025,JSW HR COIL 16MMX2000,AGARWAL STEEL ENTERPRISES (P),2026,7,90.960000,5416668.000000,2
5. OTHERS,OTHERS,HR000000000046,JSW HR COIL 3MMX1250,Gunas Steel Industries,2026,7,21.290000,1224175.000000,1
5. OTHERS,OTHERS,HR000000000074,JSW HR COIL 8MMX2000/E350BR,AGARWAL STEEL ENTERPRISES (P),2026,7,31.220000,1945006.000000,1
5. OTHERS,OTHERS,HR000000000123,SAIL HR COIL 6MMX1500,SHREE SAKTHI NARAYAN STEEL LTD,2026,7,21.370000,1202062.500000,1
5. OTHERS,OTHERS,HR000000000170,JSW HR COIL 10MMX2000,AGARWAL STEEL ENTERPRISES (P),2026,7,53.605000,3192177.750000,2
5. OTHERS,OTHERS,HR000000000181,JSW HR COIL 8MMX2000,AGARWAL STEEL ENTERPRISES (P),2026,7,57.830000,3443776.500000,2
5. OTHERS,OTHERS,HR000000000266,SAIL HR COIL 10MMX2000,G.G STEEL (PURCHASE),2026,7,31.850000,1911000.000000,1
5. OTHERS,OTHERS,HR000000000315,SAIL HR COIL 6MMX2000/E350BR,G.G STEEL (PURCHASE),2026,7,32.240000,1998880.000000,1
5. OTHERS,OTHERS,HR000000000549,SAIL HR COIL 20MMX1500,G.G STEEL (PURCHASE),2026,7,31.440000,1870680.000000,1
5. OTHERS,OTHERS,HR000000000551,SAIL HR COIL 20MMX1250,G.G STEEL (PURCHASE),2026,7,21.580000,1284010.000000,1
5. OTHERS,OTHERS,HR000000000563,JSW HR COIL 25MMX1250,AGARWAL STEEL ENTERPRISES (P),2026,7,22.930000,1422806.500000,1
5. OTHERS,OTHERS,HR000000000872,H.R. SHEET / PLATE,G.G STEEL (PURCHASE),2026,7,3.030000,175740.000000,2
5. OTHERS,OTHERS,HRC000000000042,HR SHEET 4.8X1250X2500XE250,G.G STEEL (PURCHASE),2026,7,7.450000,433217.500000,1
5. OTHERS,OTHERS,HRC000000000046,HR PLATE 05X1250X2500XE350,ANAND STEEL ENTERPRISES,2026,7,0.126000,7938.000000,1
5. OTHERS,OTHERS,HRC000000000073,HR PLATE 08X2000X6300XE250,G.G STEEL (PURCHASE),2026,7,9.580000,574800.000000,1
5. OTHERS,OTHERS,HRC000000000073,HR PLATE 08X2000X6300XE250,SHREE VAISHNAVI STEEL LLP,2026,7,69.960000,3812820.000000,2
5. OTHERS,OTHERS,HRC000000000077,HR PLATE 08X1500X6300XE350,ANAND STEEL ENTERPRISES,2026,7,0.610000,38430.000000,1
5. OTHERS,OTHERS,HRC000000000091,HR PLATE 12X2000X6300XE250,SHREE VAISHNAVI STEEL LLP,2026,7,90.670000,4941515.000000,3
5. OTHERS,OTHERS,HRC000000000149,HR PLATE 25X1250X6300XE350,KAPIL AGENCIES(PURCHASE),2026,7,1.570000,101265.000000,1
5. OTHERS,OTHERS,HRC000000000191,HR PLATE 06X1500XCTLXE250,BALAJI ISPAT,2026,7,22.660000,1293886.000000,1
5. OTHERS,OTHERS,MS000000000044,SAIL NPB 250X125X6MM(30.11kg)-E250,GADIA STRUCTURALS P LTD  - PURCHASE,2026,7,2.130000,117469.500000,1
5. OTHERS,OTHERS,MS000000000060,VIZAG MS ANGLE 65X65X6MM,G2 STEEL SERVICES PVT LTD,2026,7,102.130000,5770345.000000,3
5. OTHERS,OTHERS,MS000000000066,VIZAG MS ANGLE 90X90X6MM,PSR STEELS,2026,7,5.640000,327120.000000,1
5. OTHERS,OTHERS,MS000000000071,VIZAG MS CHANNEL 200X75MM,G2 STEEL SERVICES PVT LTD,2026,7,127.340000,7322050.000000,4
5. OTHERS,OTHERS,MS000000000117,SAIL NPB 400X180X8.6MM(66.31kg)-E250,GADIA STRUCTURALS P LTD  - PURCHASE,2026,7,109.030000,6013004.500000,4
5. OTHERS,OTHERS,MS000000000117,SAIL NPB 400X180X8.6MM(66.31kg)-E250,V.S.STEELS,2026,7,0.810000,47385.000000,1
5. OTHERS,OTHERS,MS000000000119,SAIL NPB 300X150X7.1MM(42.25kg)-E250,INDIAN WIRE & STEEL PRODUCTS,2026,7,39.870000,2039350.500000,1
5. OTHERS,OTHERS,MS000000000119,SAIL NPB 300X150X7.1MM(42.25kg)-E250,VAANYA STEEL AND ISPAT,2026,7,41.880000,2135880.000000,1
5. OTHERS,OTHERS,NMDC000000000006,NMDC HR COIL 8MMX1500,G.G STEEL (PURCHASE),2026,7,21.030000,1156650.000000,1
5. OTHERS,OTHERS,NMDC000000000017,NMDC HR COIL 12MMX1500,G.G STEEL (PURCHASE),2026,7,42.170000,2488030.000000,2
5. OTHERS,OTHERS,NMDC000000000021,NMDC HR COIL 8MMX1500/E350,"V.K INDUSTRIAL CORPORATION LTD.,",2026,7,41.680000,2459120.000000,2
5. OTHERS,OTHERS,NMDC000000000022,NMDC HR COIL 12MMX1500/E350,G.G STEEL (PURCHASE),2026,7,20.860000,1189020.000000,1
5. OTHERS,OTHERS,OTH000000000016,GI BINDING WIRE,GLOBAL FE.C FASTENERS,2026,7,4.000000,273500.000000,3
5. OTHERS,OTHERS,OTH000000000044,MS ANGLES,SWASTIK ENTERPRISE,2026,7,7.820000,378670.000000,4
5. OTHERS,OTHERS,OTH000000000050,MS CHANNELS,KANISHK STEEL INDUSTRIES,2026,7,40.330000,1835015.000000,2
5. OTHERS,OTHERS,OTH000000000050,MS CHANNELS,SWASTIK ENTERPRISE,2026,7,5.150000,243960.000000,4
5. OTHERS,OTHERS,OTH000000000058,MS FLATS,SWASTIK ENTERPRISE,2026,7,1.720000,82560.000000,1
5. OTHERS,OTHERS,OTH000000000085,MS FLATS 40X10MM,FEROZ & CO,2026,7,0.643000,31185.500000,1
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,ALI STEEL AND TUBES CO.,2026,7,1.885000,118378.000000,1
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,MADHAV PIPES & TUBES P LTD,2026,7,2.450000,148978.000000,2
5. OTHERS,OTHERS,OTH000000000132,MS WIRE,GLOBAL FE.C FASTENERS,2026,7,3.000000,181500.000000,1
5. OTHERS,OTHERS,OTH000000000136,MS BEAM,SWASTIK ENTERPRISE,2026,7,1.440000,69120.000000,1
5. OTHERS,OTHERS,OTH000000000148,TMT REBAR 10MM,PADMANAABH STEEL CORPORATION,2026,7,81.570000,3874575.000000,2
5. OTHERS,OTHERS,OTH000000000148,TMT REBAR 10MM,PIONEER INFRAVENTURE,2026,7,41.990000,1971430.500000,1
5. OTHERS,OTHERS,OTH000000000148,TMT REBAR 10MM,SHREE GANESH STEELS,2026,7,72.870000,3509070.500000,2
5. OTHERS,OTHERS,OTH000000000150,TMT-REBARS 12MM,SHREE GANESH STEELS,2026,7,113.860000,5309984.000000,3
5. OTHERS,OTHERS,OTH000000000151,TMT-REBARS 16MM,SHREE GANESH STEELS,2026,7,74.630000,3429248.500000,2
5. OTHERS,OTHERS,OTH000000000153,TMT-REBARS 25MM,SHREE GANESH STEELS,2026,7,41.660000,1914277.000000,1
5. OTHERS,OTHERS,OTH000000000156,TMT-REBARS 8MM,SHREE GANESH ENTERPRISES(UP),2026,7,123.280000,5991058.000000,3
5. OTHERS,OTHERS,OTH000000000169,UC 152X152X37MM,SRI BALAJI CORPORATION,2026,7,0.440000,30800.000000,1
5. OTHERS,OTHERS,OTH000000000185,MS DEFFECTIVE,G.G STEEL (PURCHASE),2026,7,0.260000,15600.000000,1
5. OTHERS,OTHERS,OTH000000000212,JSPL MS CHANNEL 250X82MM,MAHALAXMI TRADING CORPORATION(PURCHASE),2026,7,79.100000,4390050.000000,2
5. OTHERS,OTHERS,PM000000000446,PM PLATE,KAPIL AGENCIES(PURCHASE),2026,7,13.700000,885205.000000,2
5. OTHERS,OTHERS,PM000000000446,PM PLATE,"V.K INDUSTRIAL CORPORATION LTD.,",2026,7,9.560000,620927.000000,3
5. OTHERS,OTHERS,RS000000000002,SAIL RS JOISTS 150X75MM,GADIA STRUCTURALS P LTD  - PURCHASE,2026,7,32.000000,1732800.000000,1
5. OTHERS,OTHERS,RS000000000004,SAIL RS JOISTS 250X125MM,GADIA STRUCTURALS P LTD  - PURCHASE,2026,7,23.340000,1287201.000000,1
5. OTHERS,OTHERS,RS000000000005,SAIL RS JOISTS 300X140MM,KAUSHIK UDYOG PVT LTD,2026,7,80.680000,4477740.000000,2
5. OTHERS,OTHERS,RS000000000005,SAIL RS JOISTS 300X140MM,LDPRIME SOLUTIONS PRIVATE LIMITED,2026,7,82.060000,4562536.000000,2
NMDC,NMDC,HRC000000000016,HR SHEET 03X1250X2500XE250,NMDC STEEL LTD,2026,7,20.095000,1106231.030000,3
NMDC,NMDC,HRC000000000029,HR PLATE 10X1250X2500XE250,NMDC STEEL LTD,2026,7,117.930000,6492052.060000,6
NMDC,NMDC,HRC000000000031,HR PLATE 10X1250X6300XE250,NMDC STEEL LTD,2026,7,39.635000,2181909.040000,2
NMDC,NMDC,HRC000000000033,HR SHEET 02X1250X2500XE250,NMDC STEEL LTD,2026,7,36.065000,2003418.990000,1
NMDC,NMDC,HRC000000000035,HR SHEET 2.5X1250X2500XE250,NMDC STEEL LTD,2026,7,20.075000,1105130.000000,1
NMDC,NMDC,HRC000000000079,HR PLATE 10X1500X6300XE250,NMDC STEEL LTD,2026,7,26.730000,1471488.170000,1
NMDC,NMDC,HRC000000000292,HR SHEET 03X1500X2500XE250,NMDC STEEL LTD,2026,7,19.905000,1095772.010000,1
NMDC,NMDC,HRC000000000319,HR SHEET 02X1250X3000XE250,NMDC STEEL LTD,2026,7,17.755000,989844.040000,2
NMDC,NMDC,NMDC000000000005,NMDC HR COIL 4.8MMX1250,NMDC STEEL LTD,2026,7,62.120000,3385540.000000,2
NMDC,NMDC,NMDC000000000006,NMDC HR COIL 8MMX1500,NMDC STEEL LTD,2026,7,83.800000,4567100.000000,3
NMDC,NMDC,NMDC000000000008,NMDC HR COIL 4MMX1250,NMDC STEEL LTD,2026,7,145.490000,7929205.000000,4
NMDC,NMDC,NMDC000000000009,NMDC HR COIL 10MMX1250,NMDC STEEL LTD,2026,7,291.910000,15909095.000000,9
NMDC,NMDC,NMDC000000000010,NMDC HR COIL 10MMX1250/E350,NMDC STEEL LTD,2026,7,228.770000,12925505.000000,7
NMDC,NMDC,NMDC000000000012,NMDC HR COIL 8MMX1250,NMDC STEEL LTD,2026,7,83.630000,4557835.000000,3
NMDC,NMDC,NMDC000000000013,NMDC HR COIL 6MMX1250,NMDC STEEL LTD,2026,7,250.370000,13645165.000000,8
NMDC,NMDC,NMDC000000000016,NMDC HR COIL 12MMX1250,NMDC STEEL LTD,2026,7,104.030000,5669635.000000,3
NMDC,NMDC,NMDC000000000017,NMDC HR COIL 12MMX1500,NMDC STEEL LTD,2026,7,20.960000,1142320.000000,1
NMDC,NMDC,NMDC000000000018,NMDC HR COIL 10MMX1500/E350,NMDC STEEL LTD,2026,7,187.730000,10606745.000000,6
NMDC,NMDC,NMDC000000000019,NMDC HR COIL 6MMX1500,NMDC STEEL LTD,2026,7,41.820000,2279190.000000,1
NMDC,NMDC,NMDC000000000020,NMDC HR COIL 16MMX1500,NMDC STEEL LTD,2026,7,166.225000,9059262.910000,5
NMDC,NMDC,NMDC000000000021,NMDC HR COIL 8MMX1500/E350,NMDC STEEL LTD,2026,7,146.290000,8265385.000000,6
NMDC,NMDC,NMDC000000000022,NMDC HR COIL 12MMX1500/E350,NMDC STEEL LTD,2026,7,208.600000,11785900.000000,8
NMDC,NMDC,NMDC000000000023,NMDC HR COIL 16MMX1500/E350,NMDC STEEL LTD,2026,7,251.720000,14222180.000000,9
NMDC,NMDC,NMDC000000000024,NMDC HR COIL 12MMX1250/E350,NMDC STEEL LTD,2026,7,41.830000,2363395.000000,2
NMDC,NMDC,NMDC000000000025,NMDC HR COIL 3MMX1250 E250,NMDC STEEL LTD,2026,7,271.010000,14770045.000000,9
NMDC,NMDC,NMDC000000000026,NMDC HR COIL 16MMX1250,NMDC STEEL LTD,2026,7,188.430000,10269435.000000,7
NMDC,NMDC,NMDC000000000027,NMDC HR COIL 10MMX1500,NMDC STEEL LTD,2026,7,314.530000,17141885.000000,10
NMDC,NMDC,NMDC000000000028,NMDC HR COIL 14MMX1500/E350,NMDC STEEL LTD,2026,7,62.910000,3554415.000000,3
NMDC,NMDC,NMDC000000000029,NMDC HR COIL 2MMX1250,NMDC STEEL LTD,2026,7,499.090000,27449950.000000,13
NMDC,NMDC,NMDC000000000041,NMDC HR COIL 5MMX1250,NMDC STEEL LTD,2026,7,291.190000,15869855.000000,10
NMDC,NMDC,NMDC000000000042,NMDC HR COIL 5MMX1500,NMDC STEEL LTD,2026,7,20.960000,1142320.000000,1
NMDC,NMDC,NMDC000000000057,NMDC HR COIL 3MMX1500,NMDC STEEL LTD,2026,7,83.550000,4553475.000000,3
NMDC,NMDC,NMDC000000000058,NMDC HR COIL 2.5 MM X 1500 E250,NMDC STEEL LTD,2026,7,20.900000,1139050.000000,1
NMDC,NMDC,NMDC000000000059,NMDC HR COIL 6MMX1250/E350,NMDC STEEL LTD,2026,7,106.950000,6042675.000000,4
NMDC,NMDC,NMDC000000000060,NMDC HR COIL 6MMX1500/E350,NMDC STEEL LTD,2026,7,210.370000,11885905.000000,6
NMDC,NMDC,NMDC000000000062,NMDC HR COIL 5MMX1500XE350,NMDC STEEL LTD,2026,7,62.730000,3544245.000000,3
NMDC,NMDC,NMDC000000000063,NMDC HR COIL 5MMX1250/E350,NMDC STEEL LTD,2026,7,83.650000,4726225.000000,3
NMDC,NMDC,NMDC000000000064,NMDC HR COIL 8MMX1250/E350,NMDC STEEL LTD,2026,7,229.720000,12979180.000000,7
NMDC,NMDC,NMDC000000000065,NMDC HR COIL 14MMX1500,NMDC STEEL LTD,2026,7,41.770000,2276465.000000,2
NMDC,NMDC,NMDC000000000074,NMDC HR COIL 4MMX1500,NMDC STEEL LTD,2026,7,104.540000,5697430.000000,3
NMDC,NMDC,NMDC000000000081,NMDC HR COIL 4MMX1500 E350,NMDC STEEL LTD,2026,7,21.080000,1191020.000000,1
1. SAIL HR,SAIL HR COIL,CH000000000013,SAIL CHEQUERED COIL 5MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,63.240000,3816219.700000,1
1. SAIL HR,SAIL HR COIL,CH000000000014,SAIL CHEQUERED COIL 4MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,64.900000,3905998.720000,1
1. SAIL HR,SAIL HR COIL,HR000000000078,SSP HR COIL 1.6MM X1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,45.975000,2696285.250000,2
1. SAIL HR,SAIL HR COIL,HR000000000081,SSP HR COIL 10MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,108.515000,6247138.500000,7
1. SAIL HR,SAIL HR COIL,HR000000000087,SSP HR COIL 12MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,77.605000,4508850.500000,4
1. SAIL HR,SAIL HR COIL,HR000000000098,SSP HR COIL 2.9MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,45.990000,2649024.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000100,SSP HR COIL 2MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,76.570000,4360123.500000,4
1. SAIL HR,SAIL HR COIL,HR000000000103,SSP HR COIL 3.15MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,15.270000,887187.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000110,SSP HR COIL 3MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,262.955000,15032050.500000,15
1. SAIL HR,SAIL HR COIL,HR000000000115,SSP HR COIL 4MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,123.245000,7095935.000000,6
1. SAIL HR,SAIL HR COIL,HR000000000117,SSP HR COIL 6MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,107.585000,6129350.500000,6
1. SAIL HR,SAIL HR COIL,HR000000000120,SSP HR COIL 5MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,124.035000,7133323.500000,7
1. SAIL HR,SAIL HR COIL,HR000000000130,SSP HR COIL 8MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,15.405000,870382.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000267,SAIL HR COIL 12MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,64.010000,3773389.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000315,SAIL HR COIL 6MMX2000/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,63.420000,3865449.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000461,SAIL HR COIL 16MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,64.380000,3795201.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000536,SAIL HR COIL 10MMX2000/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,64.460000,3928837.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000537,SAIL HR COIL 8MMX2000/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,64.340000,3921523.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000549,SAIL HR COIL 20MMX1500,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,62.180000,3665511.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000551,SAIL HR COIL 20MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,127.360000,7507872.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000566,SAIL HR COIL 12MMX2000/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,64.220000,3914209.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000597,SAIL HR PLATE 6X1500X6300MM/SA516GR70,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,26.890000,1700792.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000599,SAIL HR PLATE 10X1500X6300MM/SA516GR70,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,35.170000,2224502.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000604,SAIL HR COIL 20MMX1500/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,62.280000,3795966.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000608,SAIL HR COIL 14MMX2000/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,64.330000,3920913.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000628,SAIL HR COIL 14MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,63.550000,3758982.500000,1
1. SAIL HR,SAIL HR COIL,HR000000001026,SSP HR COIL 3MMX1250/IS 10748GR1,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,32.050000,1862105.000000,1
1. SAIL HR,SAIL HR COIL,HR000000001027,SSP HR COIL 3.10 MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,15.390000,894159.000000,1
1. SAIL HR,SAIL HR COIL,HRC000000000006,CHEQUERED PLATE 05X1250X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,30.570000,1888908.680000,1
1. SAIL HR,SAIL HR COIL,HRC000000000009,CHEQUERED PLATE 06X1250X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,31.300000,1934015.100000,1
1. SAIL HR,SAIL HR COIL,HRC000000000044,HR PLATE 05X1500X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,34.240000,2042416.000000,1
1. SAIL HR,SAIL HR COIL,HRC000000000053,HR PLATE 06X1500X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,30.860000,1840799.000000,1
1. SAIL HR,SAIL HR COIL,HRC000000000072,HR PLATE 08X1500X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,61.860000,3689949.000000,1
1. SAIL HR,SAIL HR COIL,HRC000000000079,HR PLATE 10X1500X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,61.160000,3648194.000000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000019,SAIL MS ANGLES 50X50X6MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,40.300000,2158206.050000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000021,SAIL MS ANGLE 65X65X6MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,148.810000,8374700.710000,3
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000022,SAIL MS ANGLE 65X65X8MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,102.680000,5716974.190000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000023,SAIL MS ANGLES 75X75X10MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,40.470000,2289246.660000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000030,SAIL MS CHANNEL 100X50MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,41.700000,2212310.100000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000031,SAIL MS CHANNEL 125X65MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,60.260000,3442051.200000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000035,SAIL MS CHANNEL 200X75MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,124.900000,6921251.010000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000036,SAIL MS CHANNEL 250X82MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,195.520000,11031318.720000,3
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000038,SAIL MS CHANNEL 400X100MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,63.420000,3743584.930000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000039,SAIL MS CHANNEL 75X40MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,40.560000,2265917.250000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000042,SAIL NPB 200X100X6.2MM(25kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,254.000000,14279963.700000,4
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000043,SAIL NPB 200x100X6.2MM(25kgs)-E350,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,189.300000,11068336.500000,3
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000117,SAIL NPB 400X180X8.6MM(66.31kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,240.880000,13506400.040000,5
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000129,SAIL NPB 450X190X9.4MM(77.58kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,155.700000,8804945.200000,3
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000156,SAIL NPB 600x220X12 MM(122.45kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,66.980000,4143418.300000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,RS000000000004,SAIL RS JOISTS 250X125MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,8,189.700000,10679475.260000,3
3. RINL TMT,RINL TMT,TMT000000000078,VIZAG TMT REBARS 10MM  IS1786 FE550D STRAIGHT,RASHTRIYA ISPAT NIGAM LIMITED,2026,8,41.700000,2208015.000000,1
3. RINL TMT,RINL TMT,TMT000000000096,VIZAG TMT REBARS 8MM  FE550D STRAIGHT,RASHTRIYA ISPAT NIGAM LIMITED,2026,8,107.140000,5816507.000000,3
3. RINL TMT,RINL TMT,TMT000000000097,VIZAG TMT REBARS 12MM  FE550D STRAIGHT,RASHTRIYA ISPAT NIGAM LIMITED,2026,8,7.800000,425958.000000,1
5. OTHERS,OTHERS,HR000000000025,JSW HR COIL 16MMX2000,G.G STEEL (PURCHASE),2026,8,31.040000,1862400.000000,1
5. OTHERS,OTHERS,HR000000000170,JSW HR COIL 10MMX2000,AGARWAL STEEL ENTERPRISES (P),2026,8,76.335000,4533779.250000,2
5. OTHERS,OTHERS,HR000000000181,JSW HR COIL 8MMX2000,AGARWAL STEEL ENTERPRISES (P),2026,8,31.140000,1854387.000000,1
5. OTHERS,OTHERS,HR000000000267,SAIL HR COIL 12MMX2000,G.G STEEL (PURCHASE),2026,8,32.290000,1942243.500000,1
5. OTHERS,OTHERS,HR000000000324,JSW HR COIL 25MMX1500,AGARWAL STEEL ENTERPRISES (P),2026,8,26.800000,1609340.000000,1
5. OTHERS,OTHERS,HR000000000551,SAIL HR COIL 20MMX1250,G.G STEEL (PURCHASE),2026,8,21.300000,1269480.000000,1
5. OTHERS,OTHERS,HR000000001028,JSW HR COIL 20MMX2000/E250BR,AGARWAL STEEL ENTERPRISES (P),2026,8,55.355000,3365584.000000,1
5. OTHERS,OTHERS,HRC000000000097,HR PLATE 12X2000X6300XE350,G.G STEEL (PURCHASE),2026,8,1.190000,74970.000000,1
5. OTHERS,OTHERS,HRC000000000276,HR PLATE 25X1250XCTLXE350,"V.K INDUSTRIAL CORPORATION LTD.,",2026,8,2.970000,194238.000000,1
