ItemCode,ItemName,ItemGroup,Category,WhsCode,WhsName,OnHand,Committed,OnOrder,Grade,Thickness,Width,Length
CUS000000000941,TMT ROLLER SHAFT BORE 146MM,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001113,NYLON WHEEL 75X32,Consumables,9. CONSUMABLES,46,Consumables,6.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000975,TMT SQUARE BLOCK 93MM,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000976,TMT SQUARE BLOCK 63MM,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001046,LD900 INK BOTTLE 1000ML,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001047,WL200 WASH BOTTLE 1000ML,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001073,6MM CONVEYOR ROLL OLD REWORK OD MACHININING,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,1.000000,,0.000000,0.000000,0.000000
CUS000000001078,MEASUREMENT TAPE 5MTS,Consumables,9. CONSUMABLES,46,Consumables,5.000000,1.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001067,HEX BOLT M24X100LG,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001062,BEARING UCP212 BMD,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000446,RO CHEMICAL ANTISCALANT,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000511,2 POSITION SELECTOR  SWITCH,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000512,2 POSITION SELECTOR  SWITCH WITH SPRING,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000521,"BSP CONNECTOR 1/2"" X 3/8""",Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000363,SAFETY SHOE 10,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000348,BEARING UCP210,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000266,SAFETY HELMET - YELLOW,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,10.000000,,0.000000,0.000000,0.000000
CUS000000000672,NUT  M8,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000710,INTERNAL CIRCLIP  66X2MM T,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000624,"1/2"" HOSE CLAMP",Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000647,BEARING UCP209 BMD,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000618,OIL SEAL,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000837,CLEANING SOLUTION 1 LITER,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000887,INTERNAL CIRCLIP B90,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000755,STUD CAUPLING  16MM,Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000730,"""COPPER WASHER  1/2"""" BSP""",Consumables,9. CONSUMABLES,46,Consumables,5.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000729,WIPER SEAL  60X70X6/11,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000750,"""REDUCER  3/8""""X1/4""""BSP""",Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000751,"""REDUCER  3/4""""X3/8""""""",Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000752,STUD CAUPLING  10MM,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000757,U SEAL 63X75X10,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000771,PVC CLAMP  16MM,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000765,"""MALE STUD COUPLING  1/2""""BSPX16MM""",Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000876,HEX BOLT M24X60L,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000836,120A RELA BASE,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000612,SPROCKET SIMPLEX 1''X11 TEETH,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000593,ADOR WELDING ROD SUPABASE 4.00MM,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000513,3 POSITION SELECTOR  SWITCH,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000549,FAN ROUND SHEET,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000403,SAFETY HELMET - BLUE,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,4.000000,,0.000000,0.000000,0.000000
CUS000000000415,125 AMPS CURRENT COLLECTOR,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001037,HEX ALU 300 SQMM E16 HA S-300,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000964,WIPER SEAL 40X48X5/6.5,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000965,PISTON SEAL  80X6.4 5X6.3,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000967,U SEAL 32X40X4,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000968,O RING 42X2.5,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000952,TENSION SPRING 150MM X 25.0 OD X 3MM,Consumables,9. CONSUMABLES,46,Consumables,4.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000992,U SEAL 45X53X5/6.5,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000960,FLY  WHEEL HOOK SPRING 2.8 X20 X4,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000983,INK BLACK 750ML,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000984,"MAKE- UP, 750ML",Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000951,OIL SEAL 40X60X10 TMT,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000924,8 TON RING,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001056,6V SUNKA BATTERY,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001041,WHEEL SPANNER 8204,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000457,"HOSE ADOPTER 1/2""X3/8""",Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000402,SAFETY HELMET - WHITE,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,4.000000,,0.000000,0.000000,0.000000
CUS000000000514,3 POSITION SELECTOR  SWITCH WITH SPRING,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000359,SAFETY SHOE 6,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000379,MEASUREMENT TAPE 15MTS,Consumables,9. CONSUMABLES,46,Consumables,3.000000,1.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000834,25A SINGLE POLE BEARKER MCB,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000806,CONTACTOR MNX 12-30A 690V,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000899,TMT L KEY,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000764,STUD CAUPLING  25MM WITH WELDING NIPPL,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000758,"""PU CONNECTOR  1/4""""BSPX12""",Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000801,HRC FUSE LINK400A,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000753,EQUAL TEE  10MM,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000742,MALE STUD COUPLING  3/8 BSPX10MM,Consumables,9. CONSUMABLES,46,Consumables,3.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000966,WERING PTFE 5.6 X2.5,Consumables,9. CONSUMABLES,46,Consumables,2.010000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000961,BEARING 6209ZZ NSK,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000962,"2"" SIMPLEX CHAIN",Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000979,SEAL 32X42.7X4.2,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000986,WEARING PTFE 25X2.5,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000935,RELAY 110 V - EOT CRANE,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000936,CONTACTOR 110V -EOT CRANE,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000926,TMT- DSG-03-3C60-A240 YUKEN DC VALUE,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000915,RUBBER WASHER L190,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000942,TMT FRONT BUSH,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000943,TMT BACK BUSH,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000959,SMPS RSP 200-24 EOT CRANE  15 TON,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001048,WR PTFE 25X2,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001033,T10 5280 30MM PU JOINTED,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001034,TIMING BELT 720--T-10 30MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001036,"HEX GLAND 2.3/4"" 70MM DC",Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001025,"PIPE WRENCH 600MM-24""-8204",Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001063,BEARING UCP213 BMD,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001043,CUTTING NOZZLE B 1/16,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001081,SCHNEIDER CONTACTOR LC1D 18 110V,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001082,ADD ON BLOCK LADN20 SCH,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001071,HEX BOLT M20 X 100LG,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001100,ELCOM- 63A 5P PLUG (IP44),Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001101,DX3 63A 4 POLE MCB,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001102,20A 4 SOCKET / 4 MCB BOX,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001103,TRANSPORT CHARGES,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001091,SIMPLEX ROLLER CHAIN-7315 3.05MT 1'',Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001092,SPROCKET-8483 (DOUBLE SIMPLEX TWO STAND) 1''X15FEET MS,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001093,STEEL STRAP CUTTER 18'',Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001098,ELCOM 63A 5P SOCKET PANEL (IP44),Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000735,"""SUCTION FILTER  SC3-03-1 1/2""""""",Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000721,ORING  9X1.5,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000724,ORING CORD  2MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000725,ORING CORD  3MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000726,ORING CORD  4MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000727,ORING CORD  5MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000802,CONTACTOR 40A 415V,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000798,HRC FUSE LINK 80A,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000766,STUD CAUPLING  30MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000768,EQUAL ELBOLW  25MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000906,SOLENOID COIL SLD 440V,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000881,SAFETY BELT,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000860,6A 2POLE BEARKER MCB,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000861,TENSION SPRING 340MM X 16 DIA X 3MM,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000804,ABB CONTACTOR 30A 220V,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000824,BUSBAR RAINWELL,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000844,SDS DRILL 8-300,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000360,SAFETY SHOE 7,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000361,SAFETY SHOE 8,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000355,TROLLY WHEEL 6'' FIXED,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000134,CONTACTOR 50A 415V,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000559,REVERIFICATION OF SHAMCO ELECTRONIC WEIGHBRIDGE 100,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000525,8MM CONNTECTING LINK,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000422,12MM ROPE 5MTR WITH END EYE GRIPPING,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000629,SPARE KIT FOR MNX-70,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000630,SPARE COIL 110V,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000632,THREADLOCKER,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000674,HEX BOLT  M20X80L,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000669,PLAIN WASHER  M6,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000681,ALLEN BOLT  M24X80L,Consumables,9. CONSUMABLES,46,Consumables,2.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000691,NUT  M20,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000668,NUT  M6,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000631,CONTACTOR LC1D09,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000579,CONTACTOR MNX70,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000583,PLAINWASHER M20,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000586,"GLOVES 14"" BLUE YELLOW WITH LINING",Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000590,WELDING ROD 6013-2.50MM,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000591,WELDING ROD 6013 3.15MM,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000458,"HOSE ADOPTER 3/8""X3/8""",Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000459,EWF-22 ENDO MAKE SPRING BALANCER,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000526,11 TON RING,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000536,ECODRIVE C66,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000502,TMT ROLLER 200MM,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000001,BEARING 683/672,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000344,BEARING 6308-2Z,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000391,BEARING 580/572,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000440,SPARE COIL SLDM BCH 415V,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000832,6A SINGLE POLE BEARKER MCB,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000805,ABB CONTACTOR 32A 220V,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000807,SCHNEIDER MOTOR 6-10A,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000808,SCHNEIDER MOTOR 24-32A,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000809,SCHNEIDER CONTACTOR 25A 1400V,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000810,CONTACTOR 24V DC 14KW 5HP 480V,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000811,LNT MOTOR 83A 690V,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000812,TRANSFORMER 250V,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000821,CR LIMIT SWITCH,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000822,SIEMENS CONTACTOR 115-575V,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000862,REVERSE FORWARD SWITCH  32A,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000875,HEX BOLT M24X80L,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000871,M20 WASHER,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000883,BEARING NU308EWC3 NSK,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000907,MAGNETIC COIL,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000901,"1 1/2""  SIMPLEX CHAIN",Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000767,EQUAL ELBOLW  30MM,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000761,OVAL RING 5 TON,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000803,BUSBAR CONNECTING LINK,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000736,"""SUCTION FILTER  SC3-050 1 1/2""""""",Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000000737,RETURN OIL FILTER ELEMENT  TIE10-025,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001112,FEELER GUAGE INSIZE 6'',Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001072,TRANSFORMER 100VA,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001055,BALL SCREW FSI 3210 NUT,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001059,DIAL GAUGE,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001060,MAGNETIC DIAL STAND,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001061,DEGREE PROTECTOR,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001064,BEARING 22210CCW33 BMD,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001065,BEARING 51304 NTN,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001057,9V ADAPTER,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
CUS000000001019,SINGLE OPEN END SPANNER 46MM -8204,Consumables,9. CONSUMABLES,46,Consumables,1.000000,0.000000,0.000000,,0.000000,0.000000,0.000000
